"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Oppens VD","Nein zur Umweltverantwortungsinitiative in Oppens: Mit 41 Nein- zu 20 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Oppens hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Oppens (VD)","L'initiative sur la responsabilité environnementale est rejetée à Oppens. Les électeurs de cette petite commune sont 41 à dire non et 20 à accepter le texte. Oppens a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Oppens (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Oppens, dove i ""no"" sono stati 41 e i voti favorevoli 20. Oppens ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Orges VD","Orges hat die Umweltverantwortungsinitiative mit 67 Prozent abgelehnt. Orges hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Orges (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Orges avec 67 pour cent de non. Orges a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Orges (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Orges, dove ha riscosso il 67 per cento di ""no"". Orges ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Orzens VD","Orzens sagt Nein zur Umweltverantwortungsinitiative: Mit 41 Nein- zu 22 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Orzens hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Orzens (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Orzens. Les électeurs de cette petite commune sont 41 à refuser le texte et 22 à l'approuver. Orzens a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Orzens (VD)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Orzens, dove è stata respinta con 41 voti contro i 22 a favore. Orzens ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Pomy VD","Pomy hat die Umweltverantwortungsinitiative mit 67,7 Prozent abgelehnt. Pomy hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Pomy (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Pomy avec 67,7 pour cent de non. Pomy a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Pomy (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Pomy, dove ha riscosso il 67,7 per cento di ""no"". Pomy ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rovray VD","Rovray sagt Nein zur Umweltverantwortungsinitiative: Mit 60 Nein- zu 13 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Rovray hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Rovray (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Rovray. Les électeurs de cette petite commune sont 60 à refuser le texte et 13 à l'approuver. Rovray a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Rovray (VD)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Rovray, dove è stata respinta con 60 voti contro i 13 a favore. Rovray ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Suchy VD","In Suchy hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 76,3 Prozent verworfen. Suchy hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Suchy (VD)","À Suchy, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 76,3 pour cent des voix. Suchy a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Suchy (VD)","A Suchy gli abitanti si sono opposti al potenziamento delle strade nazionali con il 76,3 per cento di voti a sfavore. Suchy ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Suscévaz VD","Nein zur Umweltverantwortungsinitiative in Suscévaz: Mit 55 Nein- zu 19 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Suscévaz hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Suscévaz (VD)","L'initiative sur la responsabilité environnementale est rejetée à Suscévaz. Les électeurs de cette petite commune sont 55 à dire non et 19 à accepter le texte. Suscévaz a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Suscévaz (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Suscévaz, dove i ""no"" sono stati 55 e i voti favorevoli 19. Suscévaz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Treycovagnes VD","70,6 Prozent der Stimmbürgerinnen und Stimmbürger von Treycovagnes sagen Nein zur Umweltverantwortungsinitiative. Treycovagnes hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Treycovagnes (VD)","Les habitants de Treycovagnes s'opposent à l'initiative sur la responsabilité environnementale avec 70,6 pour cent de non. Treycovagnes a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Treycovagnes (VD)","Gli abitanti di Treycovagnes hanno respinto l'iniziativa per la resposanbilità ambientale con il 70,6 per cento di ""no"". Treycovagnes ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ursins VD","Ursins sagt Nein zur Umweltverantwortungsinitiative: Mit 47 Nein- zu 15 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Ursins hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Ursins (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Ursins. Les électeurs de cette petite commune sont 47 à refuser le texte et 15 à l'approuver. Ursins a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Ursins (VD)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Ursins, dove è stata respinta con 47 voti contro i 15 a favore. Ursins ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Valeyres-sous-Montagny VD","Valeyres-sous-Montagny hat die Umweltverantwortungsinitiative mit 75,6 Prozent abgelehnt. Valeyres-sous-Montagny hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Valeyres-sous-Montagny (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Valeyres-sous-Montagny avec 75,6 pour cent de non. Valeyres-sous-Montagny a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Valeyres-sous-Montagny (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Valeyres-sous-Montagny, dove ha riscosso il 75,6 per cento di ""no"". Valeyres-sous-Montagny ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Valeyres-sous-Ursins VD","Nein zur Umweltverantwortungsinitiative in Valeyres-sous-Ursins: Mit 68 Nein- zu 29 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Valeyres-sous-Ursins hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Valeyres-sous-Ursins (VD)","L'initiative sur la responsabilité environnementale est rejetée à Valeyres-sous-Ursins. Les électeurs de cette petite commune sont 68 à dire non et 29 à accepter le texte. Valeyres-sous-Ursins a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Valeyres-sous-Ursins (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Valeyres-sous-Ursins, dove i ""no"" sono stati 68 e i voti favorevoli 29. Valeyres-sous-Ursins ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Villars-Epeney VD","Villars-Epeney sagt Nein zur Umweltverantwortungsinitiative: Mit 30 Nein- zu 3 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Villars-Epeney hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Waadt.","Villars-Epeney (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Villars-Epeney. Les électeurs de cette petite commune sont 30 à refuser le texte et 3 à l'approuver. Le plus fort pourcentage de non du canton de Vaud a été obtenu à Villars-Epeney.","Villars-Epeney (VD)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Villars-Epeney, dove è stata respinta con 30 voti contro i 3 a favore. Il maggior numero di ""no"" nel canton Vaud è stato ottenuto a Villars-Epeney."
"Vugelles-La Mothe VD","Nein zur Umweltverantwortungsinitiative in Vugelles-La Mothe: Mit 43 Nein- zu 11 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Vugelles-La Mothe hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Vugelles-La Mothe (VD)","L'initiative sur la responsabilité environnementale est rejetée à Vugelles-La Mothe. Les électeurs de cette petite commune sont 43 à dire non et 11 à accepter le texte. Vugelles-La Mothe a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Vugelles-La Mothe (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Vugelles-La Mothe, dove i ""no"" sono stati 43 e i voti favorevoli 11. Vugelles-La Mothe ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Yverdon-les-Bains VD","Yverdon-les-Bains hat die Umweltverantwortungsinitiative mit 57,6 Prozent abgelehnt. Yverdon-les-Bains hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Yverdon-les-Bains (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Yverdon-les-Bains avec 57,6 pour cent de non. Yverdon-les-Bains a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Yverdon-les-Bains (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Yverdon-les-Bains, dove ha riscosso il 57,6 per cento di ""no"". Yverdon-les-Bains ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Yvonand VD","Nein zur Umweltverantwortungsinitiative in Yvonand: Mit 576 Nein- zu 330 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 63,6 Prozent. Yvonand hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Yvonand (VD)","L'initiative sur la responsabilité environnementale échoue à Yvonand avec 63,6 pour cent des suffrages. Yvonand a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Yvonand (VD)","Gli elettori di Yvonand si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 63,6 per cento di voti contrari. Yvonand ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Brig-Glis VS","Keine Mehrheit für die Umweltverantwortungsinitiative in Brig-Glis: Mit 2'504 Nein-Stimmen zu 600 Ja-Stimmen oder 80,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Brig-Glis hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Brigue-Glis (VS)","C'est non à 80,7 pour cent à l'initiative sur la responsabilité environnementale à Brigue-Glis. Brigue-Glis a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Briga-Glis (VS)","Il 80,7 per cento degli elettori di Briga-Glis ha respinto l'iniziativa per la resposanbilità ambientale. Briga-Glis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Eggerberg VS","Nein zur Umweltverantwortungsinitiative in Eggerberg: Mit 73 Nein- zu 14 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Eggerberg hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Eggerberg (VS)","L'initiative sur la responsabilité environnementale est rejetée à Eggerberg. Les électeurs de cette petite commune sont 73 à dire non et 14 à accepter le texte. Eggerberg a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Eggerberg (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Eggerberg, dove i ""no"" sono stati 73 e i voti favorevoli 14. Eggerberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Naters VS","83 Prozent der Stimmbürgerinnen und Stimmbürger von Naters sagen Nein zur Umweltverantwortungsinitiative. Naters hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Naters (VS)","Les habitants de Naters s'opposent à l'initiative sur la responsabilité environnementale avec 83 pour cent de non. Naters a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Naters (VS)","Gli abitanti di Naters hanno respinto l'iniziativa per la resposanbilità ambientale con il 83 per cento di ""no"". Naters ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ried-Brig VS","Ried-Brig hat die Umweltverantwortungsinitiative mit 86,7 Prozent abgelehnt. Ried-Brig hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Ried-Brig (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Ried-Brig avec 86,7 pour cent de non. Ried-Brig a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Ried-Brig (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Ried-Brig, dove ha riscosso il 86,7 per cento di ""no"". Ried-Brig ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Simplon VS","Simplon sagt Nein zur Umweltverantwortungsinitiative: Mit 81 Nein- zu 16 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Simplon hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Simplon (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Simplon. Les électeurs de cette petite commune sont 81 à refuser le texte et 16 à l'approuver. Simplon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Sempione (VS)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Sempione, dove è stata respinta con 81 voti contro i 16 a favore. Sempione ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Termen VS","In Termen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 85,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Termen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Termen (VS)","Les habitants de Termen rejettent l'initiative sur la responsabilité environnementale à 85,3 pour cent. Termen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Termen (VS)","I cittadini di Termen hanno respinto l'iniziativa per la resposanbilità ambientale con il 85,3 per cento di voti contrari. Termen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Zwischbergen VS","Nein zur Umweltverantwortungsinitiative in Zwischbergen: Mit 24 Nein- zu 1 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Zwischbergen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Zwischbergen (VS)","L'initiative sur la responsabilité environnementale est rejetée à Zwischbergen. Les électeurs de cette petite commune sont 24 à dire non et 1 à accepter le texte. Zwischbergen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Zwischbergen (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Zwischbergen, dove i ""no"" sono stati 24 e i voti favorevoli 1. Zwischbergen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ardon VS","In Ardon hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 77,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Ardon hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Ardon (VS)","Les habitants d'Ardon rejettent l'initiative sur la responsabilité environnementale à 77,6 pour cent. Ardon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Ardon (VS)","I cittadini di Ardon hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,6 per cento di voti contrari. Ardon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Chamoson VS","Keine Mehrheit für die Umweltverantwortungsinitiative in Chamoson: Mit 839 Nein-Stimmen zu 216 Ja-Stimmen oder 79,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Chamoson hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Chamoson (VS)","C'est non à 79,5 pour cent à l'initiative sur la responsabilité environnementale à Chamoson. Chamoson a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Chamoson (VS)","Il 79,5 per cento degli elettori di Chamoson ha respinto l'iniziativa per la resposanbilità ambientale. Chamoson ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Conthey VS","Conthey hat die Umweltverantwortungsinitiative mit 77,4 Prozent abgelehnt. Conthey hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Conthey (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Conthey avec 77,4 pour cent de non. Conthey a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Conthey (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Conthey, dove ha riscosso il 77,4 per cento di ""no"". Conthey ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Nendaz VS","Nein zur Umweltverantwortungsinitiative in Nendaz: Die Gemeinde hat die Vorlage mit 76,2 Prozent abgelehnt. Nendaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Nendaz (VS)","À Nendaz, les habitants disent non à 76,2 pour cent à l'initiative sur la responsabilité environnementale. Nendaz a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Nendaz (VS)","Nel comune di Nendaz, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,2 per cento di voti contrari. Nendaz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Vétroz VS","Keine Mehrheit für die Umweltverantwortungsinitiative in Vétroz: Mit 1'047 Nein-Stimmen zu 218 Ja-Stimmen oder 82,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Vétroz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Vétroz (VS)","C'est non à 82,8 pour cent à l'initiative sur la responsabilité environnementale à Vétroz. Vétroz a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Vétroz (VS)","Il 82,8 per cento degli elettori di Vétroz ha respinto l'iniziativa per la resposanbilità ambientale. Vétroz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bourg-Saint-Pierre VS","Nein zur Umweltverantwortungsinitiative in Bourg-Saint-Pierre: Mit 68 Nein- zu 9 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Bourg-Saint-Pierre hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Bourg-Saint-Pierre (VS)","L'initiative sur la responsabilité environnementale est rejetée à Bourg-Saint-Pierre. Les électeurs de cette petite commune sont 68 à dire non et 9 à accepter le texte. Bourg-Saint-Pierre a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Bourg-Saint-Pierre (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Bourg-Saint-Pierre, dove i ""no"" sono stati 68 e i voti favorevoli 9. Bourg-Saint-Pierre ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Liddes VS","In Liddes hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 84 Prozent der abgegebenen Stimmzettel stand ein Nein. Liddes hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Liddes (VS)","Les habitants de Liddes rejettent l'initiative sur la responsabilité environnementale à 84 pour cent. Liddes a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Liddes (VS)","I cittadini di Liddes hanno respinto l'iniziativa per la resposanbilità ambientale con il 84 per cento di voti contrari. Liddes ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Orsières VS","Keine Mehrheit für die Umweltverantwortungsinitiative in Orsières: Mit 794 Nein-Stimmen zu 174 Ja-Stimmen oder 82 Prozent hat die Gemeinde das Volksbegehren verworfen. Orsières hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Orsières (VS)","C'est non à 82 pour cent à l'initiative sur la responsabilité environnementale à Orsières. Orsières a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Orsières (VS)","Il 82 per cento degli elettori di Orsières ha respinto l'iniziativa per la resposanbilità ambientale. Orsières ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Sembrancher VS","Nein zur Umweltverantwortungsinitiative in Sembrancher: Die Gemeinde hat die Vorlage mit 82,8 Prozent abgelehnt. Sembrancher hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Sembrancher (VS)","À Sembrancher, les habitants disent non à 82,8 pour cent à l'initiative sur la responsabilité environnementale. Sembrancher a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Sembrancher (VS)","Nel comune di Sembrancher, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,8 per cento di voti contrari. Sembrancher ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Val de Bagnes VS","Val de Bagnes hat die Umweltverantwortungsinitiative mit 74,7 Prozent abgelehnt. Val de Bagnes hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Val de Bagnes (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Val de Bagnes avec 74,7 pour cent de non. Val de Bagnes a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Val de Bagnes (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Val de Bagnes, dove ha riscosso il 74,7 per cento di ""no"". Val de Bagnes ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bellwald VS","Bellwald hat die Umweltverantwortungsinitiative mit 82,9 Prozent abgelehnt. Bellwald hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Bellwald (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Bellwald avec 82,9 pour cent de non. Bellwald a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Bellwald (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Bellwald, dove ha riscosso il 82,9 per cento di ""no"". Bellwald ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Binn VS","Nein zur Umweltverantwortungsinitiative in Binn: Mit 37 Nein- zu 6 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Binn hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Binn (VS)","L'initiative sur la responsabilité environnementale est rejetée à Binn. Les électeurs de cette petite commune sont 37 à dire non et 6 à accepter le texte. Binn a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Binn (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Binn, dove i ""no"" sono stati 37 e i voti favorevoli 6. Binn ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ernen VS","Nein zur Umweltverantwortungsinitiative in Ernen: Die Gemeinde hat die Vorlage mit 77,4 Prozent abgelehnt. Ernen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Ernen (VS)","À Ernen, les habitants disent non à 77,4 pour cent à l'initiative sur la responsabilité environnementale. Ernen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Ernen (VS)","Nel comune di Ernen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,4 per cento di voti contrari. Ernen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Fiesch VS","Nein zur Umweltverantwortungsinitiative in Fiesch: Die Gemeinde hat die Vorlage mit 81,7 Prozent abgelehnt. Fiesch hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Fiesch (VS)","À Fiesch, les habitants disent non à 81,7 pour cent à l'initiative sur la responsabilité environnementale. Fiesch a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Fiesch (VS)","Nel comune di Fiesch, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,7 per cento di voti contrari. Fiesch ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Fieschertal VS","Fieschertal hat die Umweltverantwortungsinitiative mit 84,8 Prozent abgelehnt. Fieschertal hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Fieschertal (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Fieschertal avec 84,8 pour cent de non. Fieschertal a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Fieschertal (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Fieschertal, dove ha riscosso il 84,8 per cento di ""no"". Fieschertal ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Lax VS","Nein zur Umweltverantwortungsinitiative in Lax: Mit 67 Nein- zu 28 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Lax hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Lax (VS)","L'initiative sur la responsabilité environnementale est rejetée à Lax. Les électeurs de cette petite commune sont 67 à dire non et 28 à accepter le texte. Lax a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Lax (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Lax, dove i ""no"" sono stati 67 e i voti favorevoli 28. Lax ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Obergoms VS","In Obergoms hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 86,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Obergoms hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Obergoms (VS)","Les habitants d'Obergoms rejettent l'initiative sur la responsabilité environnementale à 86,6 pour cent. Obergoms a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Obergoms (VS)","I cittadini di Obergoms hanno respinto l'iniziativa per la resposanbilità ambientale con il 86,6 per cento di voti contrari. Obergoms ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Goms VS","80 Prozent der Stimmbürgerinnen und Stimmbürger von Goms sagen Nein zur Umweltverantwortungsinitiative. Goms hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Goms (VS)","Les habitants de Goms s'opposent à l'initiative sur la responsabilité environnementale avec 80 pour cent de non. Goms a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Goms (VS)","Gli abitanti di Goms hanno respinto l'iniziativa per la resposanbilità ambientale con il 80 per cento di ""no"". Goms ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ayent VS","In Ayent hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,3 Prozent verworfen. Ayent hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Ayent (VS)","À Ayent, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 67,3 pour cent des voix. Ayent a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Ayent (VS)","A Ayent gli abitanti si sono opposti al potenziamento delle strade nazionali con il 67,3 per cento di voti a sfavore. Ayent ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Evolène VS","Nein zur Umweltverantwortungsinitiative in Evolène: Mit 400 Nein- zu 85 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 82,5 Prozent. Evolène hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Evolène (VS)","L'initiative sur la responsabilité environnementale échoue à Evolène avec 82,5 pour cent des suffrages. Evolène a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Evolène (VS)","Gli elettori di Evolène si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 82,5 per cento di voti contrari. Evolène ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Hérémence VS","84,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hérémence sagen Nein zur Umweltverantwortungsinitiative. Hérémence hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Hérémence (VS)","Les habitants de Hérémence s'opposent à l'initiative sur la responsabilité environnementale avec 84,5 pour cent de non. Hérémence a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Hérémence (VS)","Gli abitanti di Hérémence hanno respinto l'iniziativa per la resposanbilità ambientale con il 84,5 per cento di ""no"". Hérémence ha respinto il testo, risultato che si è confermato anche a livello cantonale."
